Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_Pdn(yds),Rejection,warp_count,weft_count,epi,ppi
40x40/120x80,1600.0,8.5,2028.628,14.0,TOTAL,1748.6338797814208,1859.2677478494547,1693,0,40,40.0,120,80
40x40/120x70,3100.0,7.2,3778.3879999999995,11.2,TOTAL,3340.5172413793102,3439.8717449634387,3228,16,40,40.0,120,70
30x30/92x80,6500.0,7.0,7917.664,10.1,TOTAL,6989.247311827957,7109.060575137088,6585,6,30,30.0,92,80
40x40/130x80,2450.0,8.2,3127.696,14.4,TOTAL,2668.8453159041396,2850.9600845703594,2643,6,40,40.0,130,80
40x40/130x80,2550.0,8.2,3247.9919999999997,14.4,TOTAL,2777.777777777778,2967.325802307925,2722,23,40,40.0,130,80
40x40/130x80,2550.0,8.3,3477.6479999999997,14.1,TOTAL,2780.8069792802617,2960.187220386345,2926,16,40,40.0,130,80
40x40/130x80,2900.0,8.3,3712.7719999999995,14.0,TOTAL,3162.4863685932387,3362.5729068419632,3028,0,40,40.0,130,80
40x40/130x80,2600.0,8.1,3317.9824,14.0,TOTAL,2829.1621327529924,3008.159665488203,2720,4,40,40.0,130,80
40x40/130x80,2450.0,8.3,3111.292,14.0,TOTAL,2671.7557251908397,2840.7943523320037,2539,12,40,40.0,130,80
40x40/130x80,2300.0,8.0,2843.3599999999997,12.1,TOTAL,2500.0,2600.714218541553,2526,46,40,40.0,130,80
40x60/130x90,2250.0,8.3,2788.68,12.0,TOTAL,2453.6532170119954,2549.599754991849,2321,18,60,60.0,130,90
40x40/120x90,3550.0,8.0,4532.972,14.6,TOTAL,3858.695652173913,4131.655983732811,3890,22,40,40.0,120,90
50x50/144x80,3700.0,8.2,4604.056,12.1,TOTAL,4030.501089324619,4192.872596341502,3871,67,50,50.0,144,80
40x40/120x100,10310.0,7.1,12669.356,12.0,TOTAL,11097.954790096877,11531.92416008936,7377,126,40,40.0,120,100
40x40/130x100,10700.0,8.0,13374.728,12.0,TOTAL,11630.434782608696,12085.226007731655,8209,141,40,40.0,130,100
40x40/110x90,800.0,10.2,1049.856,17.0,TOTAL,890.8685968819599,981.4700611685512,865,7,40,40.0,110,90
40x40/120x90,6550.0,6.5,7611.455999999999,8.0,TOTAL,7005.347593582887,6962.79101489982,5996,54,40,40.0,120,90
40x40/130x80,1350.0,10.0,1771.6319999999998,15.8,TOTAL,1500.0,1628.9984309487113,1471,4,40,40.0,130,80
40x40/130x80,1300.0,10.0,1706.0159999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1382,8,40,40.0,130,80
40x40/130x80,1300.0,10.0,1684.1439999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1381,31,40,40.0,130,80
40x40/130x80,1300.0,10.0,1706.0159999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1392,17,40,40.0,130,80
40x40/130x80,1300.0,10.0,1684.1439999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1413,125,40,40.0,130,80
40x40/110x70,2750.0,7.0,3417.4999999999995,13.6,TOTAL,2956.989247311828,3129.5183416813866,2903,98,40,40.0,110,70
40x40/130x80,900.0,10.8,4680.607999999999,16.2,TOTAL,1008.9686098654709,1100.9691119621898,1544,82,40,40.0,130,80
40x40/120x80,2250.0,7.8,2679.3199999999997,9.0,TOTAL,2440.347071583514,2452.1763703942966,2372,28,40,40.0,120,80
40x50/130x80,2150.0,8.2,2679.3199999999997,13.4,TOTAL,2342.0479302832246,2472.973059171084,2217,39,50,50.0,130,80
40x50/130x80,1200.0,9.8,1552.9119999999998,15.0,TOTAL,1330.3769401330376,1431.1899609848076,837,9,50,50.0,130,80
40x40/120x80,1900.0,8.5,2405.9199999999996,13.8,TOTAL,2076.502732240437,2202.7577581105056,1997,0,40,40.0,120,80
40x40/120x80,2500.0,7.8,3138.6319999999996,13.0,TOTAL,2711.4967462039044,2849.911235068723,2631,16,40,40.0,120,80
40x40/120x80,1650.0,8.6,2099.712,14.0,TOTAL,1805.2516411378554,1919.4676438154502,1770,6,40,40.0,120,80
40x40/120x80,1100.0,9.5,1377.936,14.5,TOTAL,1215.4696132596684,1299.9285724702024,1146,11,40,40.0,120,80
40x40/120x80,2100.0,7.8,2641.044,13.4,TOTAL,2277.65726681128,2404.982829778548,2216,5,40,40.0,120,80
40x40/120x80,2000.0,7.8,2504.3439999999996,13.4,TOTAL,2169.1973969631235,2290.459837884331,2070,37,40,40.0,120,80
40x50/130x80,1900.0,8.9,2405.9199999999996,14.3,TOTAL,2085.6201975850713,2225.337571973941,1830,41,50,50.0,130,80
30x30/110x62,25100.0,8.0,30309.123999999996,10.0,TOTAL,27282.608695652172,27719.467503507454,23931,459,30,30.0,110,62
50x50/140x80,4450.0,8.1,5500.807999999999,12.0,TOTAL,4842.219804134929,5031.5677621605555,4566,44,50,50.0,140,80
50x50/140x80,4450.0,8.1,5550.0199999999995,12.0,TOTAL,4842.219804134929,5031.5677621605555,4619,42,50,50.0,140,80
50x50/140x80,4500.0,8.0,5282.088,8.0,TOTAL,4891.304347826087,4861.59030786442,4514,12,50,50.0,140,80
50x50/140x80,4600.0,8.0,5708.592,12.1,TOTAL,5000.0,5201.428437083106,4723,52,50,50.0,140,80
50x50/140x80,4600.0,8.0,5703.124,12.1,TOTAL,5000.0,5201.428437083106,4745,65,50,50.0,140,80
40x40/110x90,1100.0,8.0,1383.4039999999998,16.0,TOTAL,1195.6521739130435,1301.5686221055007,1138,10,40,40.0,110,90
40x40/110x90,1100.0,8.0,1399.808,16.0,TOTAL,1195.6521739130435,1301.5686221055007,1205,2,40,40.0,110,90
40x40/110x90,1100.0,7.5,1366.9999999999998,16.4,TOTAL,1189.1891891891892,1300.7270543943246,1123,14,40,40.0,110,90
40x40/110x90,1000.0,12.5,1334.1919999999998,15.7,TOTAL,1142.857142857143,1239.6693702615964,1135,4,40,40.0,110,90
40x40/110x90,1000.0,12.5,1312.32,15.7,TOTAL,1142.857142857143,1239.6693702615964,1117,17,40,40.0,110,90
40x40/130x90,1000.0,13.3,1366.9999999999998,15.7,TOTAL,1153.4025374855823,1251.1080726400191,1111,16,40,40.0,130,90
40x40/130x90,1100.0,8.3,1421.6799999999998,17.5,TOTAL,1199.5637949836423,1329.5690574179716,858,8,40,40.0,130,90
40x40/130x90,1000.0,13.3,1362.6255999999998,17.2,TOTAL,1153.4025374855823,1273.7730739559618,1110,17,40,40.0,130,90
50x50/120x100,1000.0,13.0,1339.6599999999999,16.2,TOTAL,1149.4252873563219,1254.2330113285739,1154,15,50,50.0,120,100
50x50/120x100,1100.0,8.5,1410.744,16.0,TOTAL,1202.1857923497269,1308.6810189476075,1158,0,50,50.0,120,100
60x60/160x90,1100.0,8.5,1364.8128,14.1,TOTAL,1202.1857923497269,1279.734640181595,1043,26,60,60.0,160,90
50x50/140x80,1000.0,13.0,1323.2559999999999,14.5,TOTAL,1149.4252873563219,1229.295045021456,1114,12,50,50.0,140,80
40x40/120x100,1100.0,9.5,1361.532,12.5,TOTAL,1215.4696132596684,1270.2159193851694,1172,67,40,40.0,120,100
40x40/100x70,1500.0,8.7,1804.4399999999998,10.5,TOTAL,1642.935377875137,1678.5680197994395,1546,37,40,40.0,100,70
40x40/120x80,6750.0,7.0,8322.295999999998,12.5,TOTAL,7258.064516129032,7584.977025947365,797,0,40,40.0,120,80
40x40/110x70,6706.0,7.0,8054.364,10.0,TOTAL,7210.752688172043,7326.213817942823,2702,39,40,40.0,110,70
40x40/110x70,6706.0,7.0,4445.4839999999995,10.2,TOTAL,7210.752688172043,7342.530552503943,355,4,40,40.0,110,70
40x40/120x80,5588.0,7.0,6944.36,12.5,TOTAL,6008.602150537635,6279.237277184277,5725,74,40,40.0,120,80
40x40/120x80,2956.0,7.0,3652.624,12.5,TOTAL,3178.494623655914,3321.658087214875,1274,5,40,40.0,120,80
40x40/120x80,2780.0,7.0,3406.564,12.5,TOTAL,2989.2473118279568,3123.8868343901736,716,59,40,40.0,120,80
20x20/82x64,1410.0,10.0,1891.9279999999999,17.5,TOTAL,1566.6666666666667,1736.4574789593082,916,14,20,20.0,82,64
30+20/2x30/100x60,3357.0,7.3,4166.616,12.0,TOTAL,3621.359223300971,3762.9672051657694,579,14,double_40,30.0,100,60
40x40/144x106,9311.0,7.0,2777.7439999999997,10.0,TOTAL,10011.827956989247,10172.14089753439,25,0,40,40.0,144,106
40x40/120x90,4750.0,8.0,6124.16,14.5,TOTAL,5163.04347826087,5521.806275599095,2976,11,40,40.0,120,90
40x40/120x90,2800.0,8.0,3570.604,14.5,TOTAL,3043.478260869565,3254.959488774203,1241,0,40,40.0,120,90
40x40/120x90,6120.0,8.0,7873.919999999999,14.5,TOTAL,6652.173913043478,7114.411454035043,2044,4,40,40.0,120,90
50x50/140x80,6750.0,8.0,3280.7999999999997,12.0,TOTAL,7336.95652173913,7623.857528241931,254,0,50,50.0,140,80
40x40/140x90,6750.0,8.0,492.11999999999995,14.5,TOTAL,7336.95652173913,7846.777339009239,390,4,40,40.0,140,90
40x40/110x90,6750.0,10.2,136.7,17.0,TOTAL,7516.703786191537,8281.153641109651,110,0,40,40.0,110,90
40x40/120x80,6750.0,10.2,174.976,17.0,TOTAL,7516.703786191537,8281.153641109651,136,0,40,40.0,120,80
40x40/120x80,6750.0,10.2,174.976,17.0,TOTAL,7516.703786191537,8281.153641109651,132,0,40,40.0,120,80
50x50/140x80,6750.0,10.2,87.488,17.0,TOTAL,7516.703786191537,8281.153641109651,39,0,50,50.0,140,80
40x40/120x80,6750.0,10.2,180.444,17.0,TOTAL,7516.703786191537,8281.153641109651,126,12,40,40.0,120,80
40x40/120x80,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,73,0,40,40.0,120,80
30x30/110x70,6750.0,10.2,125.764,17.0,TOTAL,7516.703786191537,8281.153641109651,65,0,30,30.0,110,70
40x40/110x90,6750.0,10.2,136.7,17.0,TOTAL,7516.703786191537,8281.153641109651,96,0,40,40.0,110,90
40x40/110x90,6750.0,10.2,136.7,17.0,TOTAL,7516.703786191537,8281.153641109651,94,0,40,40.0,110,90
40x40/110x100,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,82,0,40,40.0,110,100
40x40/130x100,6750.0,10.2,103.892,17.0,TOTAL,7516.703786191537,8281.153641109651,75,0,40,40.0,130,100
40x20/2/100x42,6750.0,10.2,147.636,17.0,TOTAL,7516.703786191537,8281.153641109651,116,0,20,20.0,100,42
50x50/140x80,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,80,0,50,50.0,140,80
40x40/110x70,6750.0,10.2,98.42399999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,56,0,40,40.0,110,70
50x50/120x80,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,59,0,50,50.0,120,80
40x40/120x90,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,85,0,40,40.0,120,90
50x50/140x80,6750.0,10.2,114.82799999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,93,0,50,50.0,140,80
40x40/110x90,6750.0,10.2,125.764,17.0,TOTAL,7516.703786191537,8281.153641109651,94,0,40,40.0,110,90
40x40/100x76,6750.0,10.2,87.488,17.0,TOTAL,7516.703786191537,8281.153641109651,73,0,40,40.0,100,76
40x40/130x76,270.0,18.1,355.41999999999996,15.5,TOTAL,329.67032967032964,356.75055045420766,290,3,40,40.0,130,76
40x40/130x80,246.0,17.0,2384.048,23.0,TOTAL,296.3855421686747,351.97173420880245,2028,55,40,40.0,130,80
40x50/130x76,1100.0,10.0,1356.0639999999999,14.0,TOTAL,1222.2222222222222,1299.5506862572752,1101,21,50,50.0,130,76
30x30/100x70,3000.0,7.1,3740.1119999999996,13.7,TOTAL,3229.278794402583,3421.655198986226,3265,28,30,30.0,100,70
40x40/120x90,13425.0,8.0,17235.136,14.5,TOTAL,14592.391304347826,15606.368263140599,14402,79,40,40.0,120,90
40x40/120x90,590.0,12.0,7463.82,18.1,TOTAL,670.4545454545455,748.5605510477493,6253,146,40,40.0,120,90
40x40/110x90,500.0,12.0,6348.347999999999,18.0,TOTAL,568.1818181818181,633.5997223109825,5391,134,40,40.0,110,90
40x40/120x90,44350.0,6.0,241477.816,8.0,TOTAL,47180.85106382979,46894.233508625075,207586,3151,40,40.0,120,90
40x40/120x90,44350.0,12.0,1027.984,14.2,TOTAL,50397.72727272727,53711.237998329845,913,78,40,40.0,120,90
40x40/120x70,200.0,19.0,267.93199999999996,20.0,TOTAL,246.91358024691357,282.2256540861759,195,0,40,40.0,120,70
40x40/110x70,520.0,12.0,8726.928,14.2,TOTAL,590.9090909090909,629.7597239939463,7418,35,40,40.0,110,70
40x40/110x70,850.0,10.0,1060.792,13.0,TOTAL,944.4444444444445,992.6557488548258,884,11,40,40.0,110,70
40x40/110x70,342.0,15.0,6791.255999999999,16.5,TOTAL,402.3529411764706,440.6179679884605,5719,96,40,40.0,110,70
40x40/110x70,500.0,13.0,8289.488,14.0,TOTAL,574.7126436781609,611.0739904031076,6869,138,40,40.0,110,70
40x40/110x90,2600.0,6.8,157293.58159999998,14.1,TOTAL,2789.6995708154504,2969.65344224738,132020,1575,40,40.0,110,90
40x40/110x90,3200.0,7.3,121255.0872,14.7,TOTAL,3451.9956850053936,3700.5196224322453,99031,2070,40,40.0,110,90
40x40/140x94,1300.0,10.0,9429.019199999999,10.7,TOTAL,1444.4444444444443,1479.0773360843261,7886,272,40,40.0,140,94
30x30/100x70,1950.0,8.0,2482.4719999999998,14.6,TOTAL,2119.5652173913045,2269.5011741630938,1586,26,30,30.0,100,70
30x30/100x70,1950.0,8.0,2509.812,15.0,TOTAL,2119.5652173913045,2280.1811796885677,2253,130,30,30.0,100,70
40x40/120x80,4100.0,7.0,5085.24,12.6,TOTAL,4408.602150537635,4612.442593539482,4265,97,40,40.0,120,80
40x40/120x80,1800.0,8.1,2252.816,14.0,TOTAL,1958.650707290533,2082.572076107217,1895,30,40,40.0,120,80
40x40/120x80,1800.0,8.1,2274.6879999999996,14.0,TOTAL,1958.650707290533,2082.572076107217,1924,4,40,40.0,120,80
40x40/120x80,1800.0,8.1,2285.624,14.0,TOTAL,1958.650707290533,2082.572076107217,1876,10,40,40.0,120,80
40x40/120x80,1800.0,8.1,2258.2839999999997,14.0,TOTAL,1958.650707290533,2082.572076107217,1969,3,40,40.0,120,80
40x40/120x80,1800.0,8.1,2269.22,14.0,TOTAL,1958.650707290533,2082.572076107217,1620,16,40,40.0,120,80
40x40/120x80,1800.0,8.0,2209.0719999999997,14.0,TOTAL,1956.5217391304348,2080.3084108071007,1989,16,40,40.0,120,80
40x40/120x80,1800.0,8.1,2252.816,14.0,TOTAL,1958.650707290533,2082.572076107217,1854,11,40,40.0,120,80
40x60/130x90,1800.0,9.1,2252.816,13.5,TOTAL,1980.19801980198,2093.31224000277,830,10,60,60.0,130,90
40x40/110x90,2000.0,7.4,2515.2799999999997,15.2,TOTAL,2159.8272138228945,2328.9740801357284,2117,5,40,40.0,110,90
40x40/110x90,3000.0,7.1,3772.9199999999996,14.4,TOTAL,3229.278794402583,3449.6360242115807,3103,12,40,40.0,110,90
40x40/100x70,500.0,12.5,6364.7519999999995,14.5,TOTAL,571.4285714285714,611.1352509535238,5307,33,40,40.0,100,70
40x40/120x70,600.0,11.0,765.52,15.0,TOTAL,674.1573033707865,725.2434521394924,186,23,40,40.0,120,70
40x40/120x80,158.0,21.0,1312.32,24.0,TOTAL,200.0,240.63450506294998,1061,40,40,40.0,120,80
40x40/130x90,1900.0,8.9,2274.6879999999996,9.5,TOTAL,2085.6201975850713,2107.3086178802955,1976,0,40,40.0,130,90
40x40/130x80,850.0,11.1,1099.068,17.0,TOTAL,956.1304836895388,1053.3690912400946,886,0,40,40.0,130,80
40x60/130x90,4000.0,8.1,5046.964,12.0,TOTAL,4352.557127312296,4522.757539020724,3807,20,60,60.0,130,90
40x60/130x90,4000.0,8.0,4915.732,12.1,TOTAL,4347.826086956522,4522.981249637483,4030,55,60,60.0,130,90
40x40/130x80,4000.0,8.0,5041.495999999999,14.0,TOTAL,4347.826086956522,4622.907579571335,4210,52,40,40.0,130,80
40x40/130x80,400.0,14.0,5965.588,19.0,TOTAL,465.1162790697674,525.0709843463737,4828,140,40,40.0,130,80
40x40/130x80,1750.0,9.4,11417.184,15.3,TOTAL,1931.5673289183223,2085.297099317703,8852,266,40,40.0,130,80
40x40/130x80,7100.0,8.0,9022.199999999999,14.0,TOTAL,7717.391304347826,8205.66095373912,7451,60,40,40.0,130,80
40x40/130x80,4000.0,8.0,5085.24,14.0,TOTAL,4347.826086956522,4622.907579571335,4187,31,40,40.0,130,80
40x40/130x80,900.0,10.7,1164.684,16.4,TOTAL,1007.838745800672,1102.3671717227683,948,15,40,40.0,130,80
40x40/120x80,1600.0,8.5,2028.628,14.0,TOTAL,1748.6338797814208,1859.2677478494547,1693,0,40,40.0,120,80
40x40/120x70,3100.0,7.2,3778.3879999999995,11.2,TOTAL,3340.5172413793102,3439.8717449634387,3228,16,40,40.0,120,70
30x30/92x80,6500.0,7.0,7917.664,10.1,TOTAL,6989.247311827957,7109.060575137088,6585,6,30,30.0,92,80
40x40/130x80,2450.0,8.2,3127.696,14.4,TOTAL,2668.8453159041396,2850.9600845703594,2643,6,40,40.0,130,80
40x40/130x80,2550.0,8.2,3247.9919999999997,14.4,TOTAL,2777.777777777778,2967.325802307925,2722,23,40,40.0,130,80
40x40/130x80,2550.0,8.3,3477.6479999999997,14.1,TOTAL,2780.8069792802617,2960.187220386345,2926,16,40,40.0,130,80
40x40/130x80,2900.0,8.3,3712.7719999999995,14.0,TOTAL,3162.4863685932387,3362.5729068419632,3028,0,40,40.0,130,80
40x40/130x80,2600.0,8.1,3317.9824,14.0,TOTAL,2829.1621327529924,3008.159665488203,2720,4,40,40.0,130,80
40x40/130x80,2450.0,8.3,3111.292,14.0,TOTAL,2671.7557251908397,2840.7943523320037,2539,12,40,40.0,130,80
40x40/130x80,2300.0,8.0,2843.3599999999997,12.1,TOTAL,2500.0,2600.714218541553,2559,46,40,40.0,130,80
40x60/130x90,2250.0,8.3,2788.68,12.0,TOTAL,2453.6532170119954,2549.599754991849,2321,18,60,60.0,130,90
40x40/120x90,3550.0,8.0,4532.972,14.6,TOTAL,3858.695652173913,4131.655983732811,3890,22,40,40.0,120,90
50x50/144x80,3700.0,8.2,4604.056,12.1,TOTAL,4030.501089324619,4192.872596341502,3871,67,50,50.0,144,80
40x40/120x100,10310.0,7.1,12669.356,12.0,TOTAL,11097.954790096877,11531.92416008936,7715,154,40,40.0,120,100
40x40/130x100,10700.0,8.0,13374.728,12.0,TOTAL,11630.434782608696,12085.226007731655,8977,144,40,40.0,130,100
40x40/110x90,800.0,10.2,1049.856,17.0,TOTAL,890.8685968819599,981.4700611685512,865,7,40,40.0,110,90
40x40/120x90,6550.0,6.5,7611.455999999999,8.0,TOTAL,7005.347593582887,6962.79101489982,6156,54,40,40.0,120,90
40x40/130x80,1350.0,10.0,1771.6319999999998,15.8,TOTAL,1500.0,1628.9984309487113,1471,4,40,40.0,130,80
40x40/130x80,1300.0,10.0,1706.0159999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1382,8,40,40.0,130,80
40x40/130x80,1300.0,10.0,1684.1439999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1381,31,40,40.0,130,80
40x40/130x80,1300.0,10.0,1706.0159999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1392,17,40,40.0,130,80
40x40/130x80,1300.0,10.0,1684.1439999999998,16.0,TOTAL,1444.4444444444443,1572.4000727658374,1413,125,40,40.0,130,80
40x40/110x70,2750.0,7.0,3417.4999999999995,13.6,TOTAL,2956.989247311828,3129.5183416813866,2903,98,40,40.0,110,70
40x40/130x80,900.0,10.8,4680.607999999999,16.2,TOTAL,1008.9686098654709,1100.9691119621898,1772,82,40,40.0,130,80
40x40/120x80,2250.0,7.8,2679.3199999999997,9.0,TOTAL,2440.347071583514,2452.1763703942966,2372,28,40,40.0,120,80
40x50/130x80,2150.0,8.2,2679.3199999999997,13.4,TOTAL,2342.0479302832246,2472.973059171084,2247,39,50,50.0,130,80
40x50/130x80,1200.0,9.8,1552.9119999999998,15.0,TOTAL,1330.3769401330376,1431.1899609848076,1006,9,50,50.0,130,80
40x40/120x80,1900.0,8.5,2405.9199999999996,13.8,TOTAL,2076.502732240437,2202.7577581105056,1997,0,40,40.0,120,80
40x40/120x80,2500.0,7.8,3138.6319999999996,13.0,TOTAL,2711.4967462039044,2849.911235068723,2631,16,40,40.0,120,80
40x40/120x80,1650.0,8.6,2099.712,14.0,TOTAL,1805.2516411378554,1919.4676438154502,1770,6,40,40.0,120,80
40x40/120x80,1100.0,9.5,1377.936,14.5,TOTAL,1215.4696132596684,1299.9285724702024,1146,11,40,40.0,120,80
40x40/120x80,2100.0,7.8,2641.044,13.4,TOTAL,2277.65726681128,2404.982829778548,2216,5,40,40.0,120,80
40x40/120x80,2000.0,7.8,2504.3439999999996,13.4,TOTAL,2169.1973969631235,2290.459837884331,2070,37,40,40.0,120,80
40x50/130x80,1900.0,8.9,2405.9199999999996,14.3,TOTAL,2085.6201975850713,2225.337571973941,1955,41,50,50.0,130,80
30x30/110x62,25100.0,8.0,30309.123999999996,10.0,TOTAL,27282.608695652172,27719.467503507454,24322,468,30,30.0,110,62
50x50/140x80,4450.0,8.1,5500.807999999999,12.0,TOTAL,4842.219804134929,5031.5677621605555,4566,44,50,50.0,140,80
50x50/140x80,4450.0,8.1,5550.0199999999995,12.0,TOTAL,4842.219804134929,5031.5677621605555,4619,42,50,50.0,140,80
50x50/140x80,4500.0,8.0,5282.088,8.0,TOTAL,4891.304347826087,4861.59030786442,4514,12,50,50.0,140,80
50x50/140x80,4600.0,8.0,5708.592,12.1,TOTAL,5000.0,5201.428437083106,4723,52,50,50.0,140,80
50x50/140x80,4600.0,8.0,5703.124,12.1,TOTAL,5000.0,5201.428437083106,4745,65,50,50.0,140,80
40x40/110x90,1100.0,8.0,1383.4039999999998,16.0,TOTAL,1195.6521739130435,1301.5686221055007,1138,10,40,40.0,110,90
40x40/110x90,1100.0,8.0,1399.808,16.0,TOTAL,1195.6521739130435,1301.5686221055007,1205,2,40,40.0,110,90
40x40/110x90,1100.0,7.5,1366.9999999999998,16.4,TOTAL,1189.1891891891892,1300.7270543943246,1123,14,40,40.0,110,90
40x40/110x90,1000.0,12.5,1334.1919999999998,15.7,TOTAL,1142.857142857143,1239.6693702615964,1135,4,40,40.0,110,90
40x40/110x90,1000.0,12.5,1312.32,15.7,TOTAL,1142.857142857143,1239.6693702615964,1117,17,40,40.0,110,90
40x40/130x90,1000.0,13.3,1366.9999999999998,15.7,TOTAL,1153.4025374855823,1251.1080726400191,1111,16,40,40.0,130,90
40x40/130x90,1100.0,8.3,1421.6799999999998,17.5,TOTAL,1199.5637949836423,1329.5690574179716,974,8,40,40.0,130,90
40x40/130x90,1000.0,13.3,1362.6255999999998,17.2,TOTAL,1153.4025374855823,1273.7730739559618,1110,17,40,40.0,130,90
50x50/120x100,1000.0,13.0,1339.6599999999999,16.2,TOTAL,1149.4252873563219,1254.2330113285739,1154,15,50,50.0,120,100
50x50/120x100,1100.0,8.5,1410.744,16.0,TOTAL,1202.1857923497269,1308.6810189476075,1158,0,50,50.0,120,100
60x60/160x90,1100.0,8.5,1364.8128,14.1,TOTAL,1202.1857923497269,1279.734640181595,1114,26,60,60.0,160,90
50x50/140x80,1000.0,13.0,1323.2559999999999,14.5,TOTAL,1149.4252873563219,1229.295045021456,1114,12,50,50.0,140,80
40x40/120x100,1100.0,9.5,1361.532,12.5,TOTAL,1215.4696132596684,1270.2159193851694,1172,67,40,40.0,120,100
40x40/100x70,1500.0,8.7,1804.4399999999998,10.5,TOTAL,1642.935377875137,1678.5680197994395,1546,37,40,40.0,100,70
40x40/120x80,6750.0,7.0,8322.295999999998,12.5,TOTAL,7258.064516129032,7584.977025947365,1535,0,40,40.0,120,80
40x40/110x70,6706.0,7.0,8054.364,10.0,TOTAL,7210.752688172043,7326.213817942823,3350,39,40,40.0,110,70
40x40/110x70,6706.0,7.0,4445.4839999999995,10.2,TOTAL,7210.752688172043,7342.530552503943,776,4,40,40.0,110,70
40x40/120x80,5588.0,7.0,6944.36,12.5,TOTAL,6008.602150537635,6279.237277184277,5725,74,40,40.0,120,80
40x40/120x80,2956.0,7.0,3652.624,12.5,TOTAL,3178.494623655914,3321.658087214875,1445,5,40,40.0,120,80
40x40/120x80,2780.0,7.0,3406.564,12.5,TOTAL,2989.2473118279568,3123.8868343901736,905,70,40,40.0,120,80
20x20/82x64,1410.0,10.0,1891.9279999999999,17.5,TOTAL,1566.6666666666667,1736.4574789593082,1197,29,20,20.0,82,64
30+20/2x30/100x60,3357.0,7.3,4166.616,12.0,TOTAL,3621.359223300971,3762.9672051657694,786,24,double_40,30.0,100,60
40x40/144x106,9311.0,7.0,8355.104,10.0,TOTAL,10011.827956989247,10172.14089753439,221,0,40,40.0,144,106
40x40/120x90,4750.0,8.0,6124.16,14.5,TOTAL,5163.04347826087,5521.806275599095,3328,11,40,40.0,120,90
40x40/120x90,2800.0,8.0,3570.604,14.5,TOTAL,3043.478260869565,3254.959488774203,1570,0,40,40.0,120,90
40x40/120x90,6120.0,8.0,7873.919999999999,14.5,TOTAL,6652.173913043478,7114.411454035043,2511,4,40,40.0,120,90
40x40/120x80,5075.0,8.0,2952.72,12.5,TOTAL,5516.304347826087,5764.765751725454,19,0,40,40.0,120,80
50x50/140x80,6750.0,8.0,6373.5008,12.0,TOTAL,7336.95652173913,7623.857528241931,531,0,50,50.0,140,80
40x40/140x90,6750.0,8.0,492.11999999999995,14.5,TOTAL,7336.95652173913,7846.777339009239,390,4,40,40.0,140,90
40x40/110x90,6750.0,10.2,136.7,17.0,TOTAL,7516.703786191537,8281.153641109651,110,0,40,40.0,110,90
50x50/140x80,6750.0,10.2,87.488,17.0,TOTAL,7516.703786191537,8281.153641109651,39,0,50,50.0,140,80
40x40/120x80,6750.0,10.2,180.444,17.0,TOTAL,7516.703786191537,8281.153641109651,126,12,40,40.0,120,80
40x40/120x80,6750.0,10.2,109.35999999999999,17.0,TOTAL,7516.703786191537,8281.153641109651,73,0,40,40.0,120,80
30x30/110x70,6750.0,10.2,125.764,17.0,TOTAL,7516.703786191537,8281.153641109651,65,0,30,30.0,110,70
